FID,SHAPE,BEZIRK,STRASSE,BEZUG,ONR,BIS,STIEGE,FRAKTION_PA,FRAKTION_BI,FRAKTION_DO,FRAKTION_G,FRAKTION_KV,FRAKTION_TEXT,URL_TEXT,SE_SDO_ROWID,SE_ANNO_CAD_DATA
ALTSTOFFSAMMLUNGOGD.9074383,POINT (16.427302844184233 48.13113983563403),10,Klederinger Straße,neben,40,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074383,
ALTSTOFFSAMMLUNGOGD.9074384,POINT (16.422992728315013 48.13154337739435),10,Klederinger Straße,bei,66,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074384,
ALTSTOFFSAMMLUNGOGD.9074385,POINT (16.422142830519736 48.13152081371653),10,Klederinger Straße,vor,79,81,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074385,
ALTSTOFFSAMMLUNGOGD.9074386,POINT (16.399786888058415 48.15377172063232),10,Koliskogasse,gegenüber,21,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074386,
ALTSTOFFSAMMLUNGOGD.9074387,POINT (16.394337615034857 48.15073145350996),10,Kolowratgasse,gegenüber,19,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074387,
ALTSTOFFSAMMLUNGOGD.9074388,POINT (16.395956778279913 48.15025478612694),10,Kolowratgasse,gegenüber,3,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074388,
ALTSTOFFSAMMLUNGOGD.9074389,POINT (16.40030841856999 48.15499802749472),10,Kronawettergasse,gegenüber,1,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074389,
ALTSTOFFSAMMLUNGOGD.9074390,POINT (16.38171202091667 48.17279734148483),10,Kudlichgasse,gegenüber,46,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074390,
ALTSTOFFSAMMLUNGOGD.9074391,POINT (16.350284759063523 48.175308694209946),10,Kundratstraße,vor,10,12,,0,1,0,1,1," Biomüll, Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074391,
ALTSTOFFSAMMLUNGOGD.9074392,POINT (16.350379161002028 48.17535283951309),10,Kundratstraße,vor,12,14,,0,1,0,1,1," Biomüll, Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074392,
ALTSTOFFSAMMLUNGOGD.9074393,POINT (16.3463496219282 48.17422290385095),10,Kundratstraße,neben,27,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074393,
ALTSTOFFSAMMLUNGOGD.9074394,POINT (16.353899695315146 48.17616093429679),10,Kundratstraße,vor,8,10,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074394,
ALTSTOFFSAMMLUNGOGD.9074395,POINT (16.403740429019166 48.14239229044598),10,Kurbadstraße,neben,8,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074395,
ALTSTOFFSAMMLUNGOGD.9074396,POINT (16.38999248326208 48.14080539789881),10,Kurt-Tichy-Gasse,neben,14,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074396,
ALTSTOFFSAMMLUNGOGD.9074397,POINT (16.391690287920248 48.14385251713997),10,Kurt-Tichy-Gasse,gegenüber,2,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074397,
ALTSTOFFSAMMLUNGOGD.9074398,POINT (16.398806208009795 48.16738765871045),10,Laaer Wald,vor,149,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074398,
ALTSTOFFSAMMLUNGOGD.9074399,POINT (16.399960416340395 48.16667898229063),10,Laaer Wald,vor,30,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074399,
ALTSTOFFSAMMLUNGOGD.9074400,POINT (16.395555641186586 48.155864389522435),10,Laaer-Berg-Straße,vor,166,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074400,
ALTSTOFFSAMMLUNGOGD.9074886,POINT (16.327949005000495 48.18005547113875),12,Tivoligasse,gegenüber,13,,,0,1,0,1,1," Altglas, Biomüll, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074886,
ALTSTOFFSAMMLUNGOGD.9074887,POINT (16.31928300798538 48.18056786305424),12,Tivoligasse,vor,67,,,0,1,0,1,1," Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074887,
ALTSTOFFSAMMLUNGOGD.9074888,POINT (16.330685452644527 48.16384561140601),12,Tscherttegasse,vor,33,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074888,
ALTSTOFFSAMMLUNGOGD.9074889,POINT (16.328388424633705 48.16507998832763),12,Tscherttegasse,gegenüber,39,,,1,0,0,1,1," Altglas, Leichtverpackungen, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074889,
ALTSTOFFSAMMLUNGOGD.9074890,POINT (16.315604066136206 48.17632972752989),12,Tyroltgasse,neben,1,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074890,
ALTSTOFFSAMMLUNGOGD.9074891,POINT (16.315453816959455 48.17613535602758),12,Tyroltgasse,bei,3,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074891,
ALTSTOFFSAMMLUNGOGD.9074892,POINT (16.31527496127941 48.176192790712044),12,Tyroltgasse,neben,4,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074892,
ALTSTOFFSAMMLUNGOGD.9074893,POINT (16.33579918171365 48.17283803336774),12,Unter-Meidlinger Straße,gegenüber,85,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074893,
ALTSTOFFSAMMLUNGOGD.9074894,POINT (16.33117354713287 48.179335025166104),12,Vivenotgasse,gegenüber,21,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074894,
ALTSTOFFSAMMLUNGOGD.9074895,POINT (16.33145192693069 48.176058159806345),12,Vivenotgasse,gegenüber,55,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074895,
ALTSTOFFSAMMLUNGOGD.9074896,POINT (16.33108951501673 48.18059497784689),12,Vivenotgasse,neben,8,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074896,
ALTSTOFFSAMMLUNGOGD.9074897,POINT (16.331734916937084 48.17033988701541),12,Wagenseilgasse,neben,5,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074897,
ALTSTOFFSAMMLUNGOGD.9074898,POINT (16.314276140438214 48.17503930802558),12,Weißenthurngasse,vor,1,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074898,
ALTSTOFFSAMMLUNGOGD.9074899,POINT (16.31474962830333 48.174888400035506),12,Weißenthurngasse,vor,3,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074899,
ALTSTOFFSAMMLUNGOGD.9074900,POINT (16.342062758074007 48.17054072809481),12,Wienerbergstraße,gegenüber,21,23,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074900,
ALTSTOFFSAMMLUNGOGD.9074901,POINT (16.3153505586131 48.17545193874031),12,Wildauergasse,vor,4,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074901,
ALTSTOFFSAMMLUNGOGD.9074902,POINT (16.297501915706434 48.15888808083969),12,Wildgartenallee,vor,13,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074902,
ALTSTOFFSAMMLUNGOGD.9074903,POINT (16.334942086757884 48.17711630712225),12,Wilhelmstraße,bei,32,,,0,1,0,1,1," Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074903,
ALTSTOFFSAMMLUNGOGD.9074904,POINT (16.330134201404128 48.17157791927489),12,Wittmayergasse,gegenüber,2,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074904,
ALTSTOFFSAMMLUNGOGD.9074905,POINT (16.342386907805892 48.1827099536314),12,Wolfganggasse,vor,28,,,0,1,0,1,1," Altglas, Biomüll, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074905,
ALTSTOFFSAMMLUNGOGD.9074906,POINT (16.343579506208556 48.181203601245834),12,Wolfganggasse,vor,42,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074906,
ALTSTOFFSAMMLUNGOGD.9074907,POINT (16.29622035601873 48.161890054673435),12,Wundtgasse,gegenüber,1,,,1,0,0,1,1," Altglas, Leichtverpackungen, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074907,
ALTSTOFFSAMMLUNGOGD.9074908,POINT (16.29232934364794 48.16236150507266),12,Wundtgasse,gegenüber,31,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074908,
ALTSTOFFSAMMLUNGOGD.9074909,POINT (16.29479914349693 48.16200250815897),12,Wundtgasse,gegenüber,7,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074909,
ALTSTOFFSAMMLUNGOGD.9074910,POINT (16.327237600934495 48.157047004825024),12,Zanaschkagasse,gegenüber,12,,,0,0,0,0,1, Leichtverpackungen,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074910,
ALTSTOFFSAMMLUNGOGD.9074911,POINT (16.323708206624982 48.157777562956085),12,Zanaschkagasse,gegenüber,16,,,0,0,0,0,1, Leichtverpackungen,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074911,
ALTSTOFFSAMMLUNGOGD.9074912,POINT (16.319131087861035 48.15972429580294),12,Zanaschkagasse,gegenüber,30,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074912,
ALTSTOFFSAMMLUNGOGD.9074913,POINT (16.260731401013082 48.18822047535243),13,Adolfstorgasse,vor,15,17,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074913,
ALTSTOFFSAMMLUNGOGD.9074914,POINT (16.25700071585875 48.18752791557671),13,Adolfstorgasse,gegenüber,30,,,1,1,0,1,1," Biomüll, Altglas, Altpapier, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074914,
ALTSTOFFSAMMLUNGOGD.9074915,POINT (16.262174254896685 48.1882979452324),13,Adolfstorgasse,vor,9,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074915,
ALTSTOFFSAMMLUNGOGD.9074916,POINT (16.287050889371915 48.156735144314624),13,Am Rosenberg,vor,1,,,0,0,0,1,0," Altglas, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074916,
ALTSTOFFSAMMLUNGOGD.9074885,POINT (16.327284074706004 48.16348692732954),12,Thorvaldsengasse,neben,20,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9074885,
ALTSTOFFSAMMLUNGOGD.9075414,POINT (16.225450237011472 48.21519464084196),14,Cottagestraße,vor,3,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075414,
ALTSTOFFSAMMLUNGOGD.9075415,POINT (16.231835387981068 48.21551807072086),14,Cottagestraße,vor,46,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075415,
ALTSTOFFSAMMLUNGOGD.9075416,POINT (16.22490417046774 48.21432995612182),14,Cottagestraße,vor,6,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075416,
ALTSTOFFSAMMLUNGOGD.9075417,POINT (16.30886405522129 48.19183612065075),14,Cumberlandstraße,vor,16,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075417,
ALTSTOFFSAMMLUNGOGD.9075418,POINT (16.30417359322139 48.192037620170346),14,Cumberlandstraße,gegenüber,49,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075418,
ALTSTOFFSAMMLUNGOGD.9075419,POINT (16.297093612567252 48.19229668774016),14,Cumberlandstraße,gegenüber,79,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075419,
ALTSTOFFSAMMLUNGOGD.9075420,POINT (16.300631062193645 48.19926552697229),14,Dampierrestraße,vor,16,,,1,1,0,1,1," Altglas, Altpapier, Leichtverpackungen, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075420,
ALTSTOFFSAMMLUNGOGD.9075421,POINT (16.30236803399517 48.199208943186136),14,Dampierrestraße,neben,4,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075421,
ALTSTOFFSAMMLUNGOGD.9075422,POINT (16.305866734059922 48.19290169969882),14,Diesterweggasse,gegenüber,36,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075422,
ALTSTOFFSAMMLUNGOGD.9075423,POINT (16.28382531942852 48.203928844220755),14,Donhartgasse,gegenüber,122,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075423,
ALTSTOFFSAMMLUNGOGD.9075424,POINT (16.28402609632533 48.19976408038586),14,Donhartgasse,gegenüber,6,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075424,
ALTSTOFFSAMMLUNGOGD.9075425,POINT (16.286283527141823 48.20307881725976),14,Donhartgasse,gegenüber,80,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075425,
ALTSTOFFSAMMLUNGOGD.9075426,POINT (16.252482932800564 48.21833938877622),14,Dostgasse,gegenüber,20,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075426,
ALTSTOFFSAMMLUNGOGD.9075427,POINT (16.2525565391268 48.21776306773975),14,Dostgasse,gegenüber,31,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075427,
ALTSTOFFSAMMLUNGOGD.9075428,POINT (16.219856618117486 48.21179885805034),14,Dr.-Heckmann-Straße,vor,12,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075428,
ALTSTOFFSAMMLUNGOGD.9075429,POINT (16.307974076121447 48.196714200341255),14,Drechslergasse,gegenüber,32,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075429,
ALTSTOFFSAMMLUNGOGD.9075430,POINT (16.306906767957766 48.19778664733073),14,Drechslergasse,vor,40,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075430,
ALTSTOFFSAMMLUNGOGD.9075431,POINT (16.306296785644733 48.1976959287544),14,Dreyhausenstraße,gegenüber,1,,,0,1,0,1,1," Altglas, Biomüll, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075431,
ALTSTOFFSAMMLUNGOGD.9075432,POINT (16.301786532063424 48.197149229951435),14,Dreyhausenstraße,gegenüber,24,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075432,
ALTSTOFFSAMMLUNGOGD.9075433,POINT (16.29993492617925 48.19695989380953),14,Dreyhausenstraße,gegenüber,40,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075433,
ALTSTOFFSAMMLUNGOGD.9075434,POINT (16.244835197160803 48.21482091308892),14,Edenstraße,vor,80,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075434,
ALTSTOFFSAMMLUNGOGD.9075435,POINT (16.246120355748623 48.21484395978313),14,Edenstraße,gegenüber,92,,,1,0,0,1,1," Altglas, Altpapier, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075435,
ALTSTOFFSAMMLUNGOGD.9075436,POINT (16.245897183029903 48.22200516430975),14,Eichbachgasse,gegenüber,8,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075436,
ALTSTOFFSAMMLUNGOGD.9075437,POINT (16.239338823672004 48.21128586118013),14,Einfahrtstraße,vor,13,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075437,
ALTSTOFFSAMMLUNGOGD.9075438,POINT (16.23727639486847 48.21198944430168),14,Einfahrtstraße,gegenüber,27,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075438,
ALTSTOFFSAMMLUNGOGD.9075439,POINT (16.235364441347684 48.21284879488025),14,Einfahrtstraße,vor,41,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075439,
ALTSTOFFSAMMLUNGOGD.9075440,POINT (16.235505939149874 48.21377000377331),14,Einfahrtstraße,gegenüber,46,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075440,
ALTSTOFFSAMMLUNGOGD.9075441,POINT (16.240683072912404 48.2106688812069),14,Einfahrtstraße,vor,5,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075441,
ALTSTOFFSAMMLUNGOGD.9075442,POINT (16.236740127091565 48.21438900097472),14,Einfahrtstraße,vor,54,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075442,
ALTSTOFFSAMMLUNGOGD.9075443,POINT (16.301894124937842 48.19253482994937),14,Einwanggasse,gegenüber,35,,,0,1,0,1,1," Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075443,
ALTSTOFFSAMMLUNGOGD.9075444,POINT (16.274921033713163 48.20003802363984),14,Ernst-Bergmann-Gasse,gegenüber,27,,,1,0,0,1,1," Altpapier, Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075444,
ALTSTOFFSAMMLUNGOGD.9075445,POINT (16.2719341045549 48.2015299006255),14,Ernst-Bergmann-Gasse,gegenüber,34,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075445,
ALTSTOFFSAMMLUNGOGD.9075446,POINT (16.299478385979114 48.19601213159394),14,Felbigergasse,vor,3,7,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075446,
ALTSTOFFSAMMLUNGOGD.9073884,POINT (16.408101924991428 48.19853513761286),3,Erdberger Lände,vor,48,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073884,
ALTSTOFFSAMMLUNGOGD.9073885,POINT (16.394054628139564 48.20246349307786),3,Erdbergstraße,vor,12,14,,0,0,0,0,1, Leichtverpackungen,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073885,
ALTSTOFFSAMMLUNGOGD.9073886,POINT (16.40422508382213 48.19670629629624),3,Erdbergstraße,bei,120A,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073886,
ALTSTOFFSAMMLUNGOGD.9073887,POINT (16.39218554837324 48.20265165860387),3,Erdbergstraße,neben,2,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073887,
ALTSTOFFSAMMLUNGOGD.9073888,POINT (16.420420425389022 48.18741354378279),3,Erdbergstraße,gegenüber,218,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073888,
ALTSTOFFSAMMLUNGOGD.9073889,POINT (16.3984388011717 48.20013114435904),3,Erdbergstraße,gegenüber,47,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073889,
ALTSTOFFSAMMLUNGOGD.9073890,POINT (16.39404746093929 48.19491160727599),3,Eslarngasse,gegenüber,13,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073890,
ALTSTOFFSAMMLUNGOGD.9073891,POINT (16.38583290406828 48.19206989997633),3,Fasangasse,neben,24,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073891,
ALTSTOFFSAMMLUNGOGD.9073892,POINT (16.403963475889377 48.1958060478414),3,Fiakerplatz,gegenüber,8,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073892,
ALTSTOFFSAMMLUNGOGD.9073893,POINT (16.390917382334788 48.20572309706026),3,Geusaugasse,gegenüber,13,,,0,1,0,1,1," Leichtverpackungen, Leichtverpackungen, Altglas, Altglas, B",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073893,
ALTSTOFFSAMMLUNGOGD.9073894,POINT (16.394599456247715 48.20351362637467),3,Geusaugasse,gegenüber,43,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073894,
ALTSTOFFSAMMLUNGOGD.9073895,POINT (16.400593501308936 48.18654512216235),3,Grasbergergasse,neben,4,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073895,
ALTSTOFFSAMMLUNGOGD.9073896,POINT (16.4013489955072 48.200703118681616),3,Haidingergasse,neben,1,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073896,
ALTSTOFFSAMMLUNGOGD.9073897,POINT (16.395186038644376 48.200490162356836),3,Hainburger Straße,vor,25,,,0,1,0,1,1," Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073897,
ALTSTOFFSAMMLUNGOGD.9073898,POINT (16.39879555186083 48.198141646969205),3,Hainburger Straße,vor,56,,,0,0,0,0,1, Leichtverpackungen,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073898,
ALTSTOFFSAMMLUNGOGD.9073899,POINT (16.38715316191971 48.18555092361325),3,Heeresmuseumstraße,bei,2,,,0,1,0,1,1," Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073899,
ALTSTOFFSAMMLUNGOGD.9073900,POINT (16.38795771647137 48.191618040382345),3,Hegergasse,vor,14,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073900,
ALTSTOFFSAMMLUNGOGD.9073901,POINT (16.386945012785834 48.21129487201695),3,Hintere Zollamtsstraße,gegenüber,5,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9073901,
